st,CYQ,year,quarter,State_Revenue,Rate_On_Total_Wages,Rate_On_Total_Wages_Rank,Rate_On_Taxable_Wages,Rate_On_Taxable_Wages_Rank,TWB
WA,1983.3,1983,3,369054.5346,1.653362048,10,2.989887467,20,11400
WA,1983.4,1983,4,373275.32,1.66130457,13,2.990106664,24,11400
WA,1984.1,1984,1,385639.0411,1.681273943,15,2.990688662,26,12000
WA,1984.2,1984,2,416128.043,1.698956522,16,2.991407034,26,12000
WA,1984.3,1984,3,440106.282,1.787429608,19,3.114134739,23,12000
WA,1984.4,1984,4,450302.2151,1.846482063,16,3.203497058,22,12000
WA,1985.1,1985,1,451526.2379,1.881952994,16,3.257022914,22,10000
WA,1985.2,1985,2,482859.9124,1.894666817,16,3.292729876,21,10000
WA,1985.3,1985,3,488723.9595,2.049672803,9,3.576251055,13,10000
WA,1985.4,1985,4,492503.7244,2.055989086,9,3.790309185,12,10000
WA,1986.1,1986,1,490938.9833,2.044642738,8,3.936954487,11,11500
WA,1986.2,1986,2,512332.7652,2.030046662,8,4.043640832,10,11500
WA,1986.3,1986,3,536624.9789,2.069108979,7,4.03555543,8,11500
WA,1986.4,1986,4,552085.1057,2.133420545,6,4.032294755,6,11500
WA,1987.1,1987,1,568409.9212,2.158897055,5,4.031326477,6,13200
WA,1987.2,1987,2,578475.7431,2.145071574,4,4.033880559,6,13200
WA,1987.3,1987,3,607548.9214,2.158096232,4,4.021487649,7,13200
WA,1987.4,1987,4,632427.7305,2.225383435,2,4.0219208,7,13200
WA,1988.1,1988,1,651737.6598,2.271899762,2,4.029366764,6,15100
WA,1988.2,1988,2,654688.9985,2.295406774,4,4.033338844,7,15100
WA,1988.3,1988,3,665124.5568,2.245378474,3,3.875725277,6,15100
WA,1988.4,1988,4,682336.4275,2.247689015,3,3.78141069,6,15100
WA,1989.1,1989,1,692969.5575,2.248788358,3,3.742164161,6,15600
WA,1989.2,1989,2,642808.7658,2.240240428,3,3.715440973,6,15600
WA,1989.3,1989,3,604393.4239,2.020261422,3,3.300726824,5,15600
WA,1989.4,1989,4,584867.8496,1.847598703,4,3.005320357,9,15600
WA,1990.1,1990,1,570642.6674,1.732633322,4,2.828946295,12,16200
WA,1990.2,1990,2,558835.4644,1.638308557,5,2.709381376,13,16200
WA,1990.3,1990,3,549809.2804,1.563019834,6,2.550580008,11,16200
WA,1990.4,1990,4,540158.0569,1.497890345,6,2.437137251,14,16200
WA,1991.1,1991,1,532641.2275,1.445166657,6,2.365642199,14,16800
WA,1991.2,1991,2,541021.7722,1.390102677,6,2.313370534,14,16800
WA,1991.3,1991,3,545878.867,1.389438328,5,2.349036886,14,16800
WA,1991.4,1991,4,551728.9616,1.385924182,5,2.33615857,13,16800
WA,1992.1,1992,1,555845.8786,1.37425465,5,2.331299541,13,17600
WA,1992.2,1992,2,566809.0459,1.361298162,5,2.331201625,12,17600
WA,1992.3,1992,3,576573.4444,1.364946631,7,2.275853328,18,17600
WA,1992.4,1992,4,583507.277,1.364932518,7,2.267862098,18,17600
WA,1993.1,1993,1,586241.0785,1.357368363,7,2.26541568,19,18500
WA,1993.2,1993,2,590050.6234,1.319359434,7,2.258998616,19,18500
WA,1993.3,1993,3,600325.6822,1.327266942,9,2.260868654,20,18500
WA,1993.4,1993,4,610926.1314,1.333984279,10,2.256243833,21,18500
WA,1994.1,1994,1,627145.5521,1.341038671,10,2.257579346,21,19900
WA,1994.2,1994,2,636481.186,1.363588059,10,2.264036323,22,19900
WA,1994.3,1994,3,642248.7963,1.308007744,10,2.154991252,23,19900
WA,1994.4,1994,4,650760.7096,1.265612894,8,2.070325601,24,19900
WA,1995.1,1995,1,649368.8997,1.235861804,8,2.010199803,24,19900
WA,1995.2,1995,2,662264.4195,1.215776733,8,1.963782961,24,19900
WA,1995.3,1995,3,663250.6218,1.222944032,10,1.966802474,23,19900
WA,1995.4,1995,4,656141.232,1.20864911,11,1.95901146,24,19900
WA,1996.1,1996,1,655792.3201,1.180218546,11,1.93590994,25,20300
WA,1996.2,1996,2,664144.0093,1.156871935,11,1.916744531,25,20300
WA,1996.3,1996,3,666916.4963,1.149677055,11,1.901546941,25,20300
WA,1996.4,1996,4,670809.0347,1.132035657,12,1.888334157,26,20300
WA,1997.1,1997,1,678671.6481,1.116122157,13,1.878821603,27,21300
WA,1997.2,1997,2,726922.1124,1.096742561,13,1.87669738,27,21300
WA,1997.3,1997,3,768933.9363,1.153391696,10,2.029049247,21,21300
WA,1997.4,1997,4,794695.2343,1.189008346,10,2.093729593,19,21300
WA,1998.1,1998,1,809515.0592,1.197794598,9,2.127708044,17,22500
WA,1998.2,1998,2,823858.1493,1.189561315,8,2.148185617,17,22500
WA,1998.3,1998,3,839965.2426,1.202666118,6,2.10667822,17,22500
WA,1998.4,1998,4,852010.4201,1.212502079,6,2.129740839,16,22500
WA,1999.1,1999,1,858900.9714,1.206311519,6,2.146642807,15,22500
WA,1999.2,1999,2,874424.4224,1.189301649,6,2.156606912,15,22500
WA,1999.3,1999,3,897653.8464,1.180612314,6,2.151265816,15,22500
WA,1999.4,1999,4,925196.938,1.194296837,6,2.157551283,15,22500
WA,2000.1,2000,1,946481.9239,1.196934109,6,2.175242421,14,26500
WA,2000.2,2000,2,970441.4986,1.181999736,6,2.190151885,14,26500
WA,2000.3,2000,3,975823.7739,1.163417147,7,2.161263726,14,26500
WA,2000.4,2000,4,969789.5325,1.137281252,7,2.137731091,15,26500
WA,2001.1,2001,1,965946.2855,1.125526287,8,2.115094674,15,26600
WA,2001.2,2001,2,994195.5141,1.126138515,8,2.098932237,15,26600
WA,2001.3,2001,3,1003412.795,1.168797691,6,2.107425079,15,26600
WA,2001.4,2001,4,1007504.363,1.171229367,6,2.103621101,13,26600
WA,2002.1,2002,1,1001812.643,1.172878498,5,2.095289877,13,28500
WA,2002.2,2002,2,995011.9046,1.173890394,4,2.084004832,13,28500
WA,2002.3,2002,3,999298.9361,1.176588263,3,2.072324911,13,28500
WA,2002.4,2002,4,1012519.985,1.19377573,3,2.068436526,15,28500
WA,2003.1,2003,1,1028369.766,1.202532828,3,2.067607354,14,28500
WA,2003.2,2003,2,1099801.425,1.208994647,3,2.066815997,14,28500
WA,2003.3,2003,3,1149180.595,1.294911371,3,2.19798369,14,29700
WA,2003.4,2003,4,1184812.845,1.346097731,2,2.288608651,14,29700
WA,2004.1,2004,1,1212310.696,1.374744274,2,2.343916624,13,30200
WA,2004.2,2004,2,1288824.833,1.403080295,2,2.37991536,12,30200
WA,2004.3,2004,3,1360375.744,1.504988507,2,2.537384604,12,30200
WA,2004.4,2004,4,1407707.15,1.60395631,2,2.664501151,12,30200
WA,2005.1,2005,1,1441055.038,1.670888897,2,2.748031826,12,30500
WA,2005.2,2005,2,1463114.131,1.696115754,1,2.806733141,11,30500
WA,2005.3,2005,3,1477907.434,1.706073433,2,2.805487687,13,30500
WA,2005.4,2005,4,1490234.838,1.703515107,2,2.803139042,14,30500
WA,2006.1,2006,1,1491417.033,1.678667046,2,2.787924929,14,30900
WA,2006.2,2006,2,1475704.487,1.660453884,2,2.778266095,15,30900
WA,2006.3,2006,3,1430134.799,1.588639544,2,2.633831673,15,30900
WA,2006.4,2006,4,1385621.62,1.502468032,2,2.513741151,17,30900
WA,2007.1,2007,1,1363056.648,1.434943002,2,2.433734647,20,31400
WA,2007.2,2007,2,1309413.87,1.382446808,2,2.378810808,20,31400
WA,2007.3,2007,3,1264063.564,1.297119177,3,2.213723627,19,31400
WA,2007.4,2007,4,1235150.282,1.230602523,4,2.10364388,21,31400
WA,2008.1,2008,1,1211442.505,1.166457369,4,2.026584264,22,31400
WA,2008.2,2008,2,1156175.359,1.121624852,4,1.970440509,23,31400
WA,2008.3,2008,3,1125909.387,1.056903034,5,1.835552543,26,34000
WA,2008.4,2008,4,1107773.549,1.015035248,6,1.746761793,26,34000
WA,2009.1,2009,1,1091666.231,0.988773674,6,1.694952316,27,35700
WA,2009.2,2009,2,1024298.743,0.967148185,7,1.656776891,27,35700
WA,2009.3,2009,3,985500.9097,0.905894311,8,1.551429552,32,35700
WA,2009.4,2009,4,974791.8284,0.864690581,8,1.477068587,35,35700
WA,2010.1,2010,1,975939.2573,0.842567587,10,1.431725075,35,36800
WA,2010.2,2010,2,1144508.205,0.825567859,11,1.399358618,35,36800
WA,2010.3,2010,3,1292309.639,0.994954812,10,1.697273756,42,37300
WA,2010.4,2010,4,1401761.701,1.141138094,6,1.942288611,38,37300
WA,2011.1,2011,1,1483774.478,1.246883184,4,2.124890579,36,37300
WA,2011.2,2011,2,1500533.858,1.321167132,4,2.253484829,35,37300
WA,2011.3,2011,3,1508669.626,1.310020544,8,2.225540932,38,37300
WA,2011.4,2011,4,1526152.472,1.302489823,10,2.227719352,40,37300
WA,2012.1,2012,1,1526723.97,1.287607843,11,2.230416091,41,38200
WA,2012.2,2012,2,1450078.382,1.281504389,12,2.229083354,41,38200
WA,2012.3,2012,3,1379659.315,1.183546524,18,2.043153633,45,38200
WA,2012.4,2012,4,1319832.732,1.108191467,20,1.920247832,46,38200
WA,2013.1,2013,1,1285001.455,1.046170107,24,1.825808847,47,39200
WA,2013.2,2013,2,1315076.686,1.000298728,26,1.761648159,48,39200
WA,2013.3,2013,3,1346609.7,1.023167749,23,1.783870315,48,39800
WA,2013.4,2013,4,1377073.859,1.041529801,21,1.807534366,47,39800
WA,2014.1,2014,1,1399765.379,1.052995662,21,1.826079118,45,41300
WA,2014.2,2014,2,1380370.044,1.05882015,20,1.837356431,45,41300
WA,2014.3,2014,3,1369073.74,1.018491086,19,1.773551206,44,41300
WA,2014.4,2014,4,1364378.925,0.995021474,18,1.73640201,43,41300
WA,2015.1,2015,1,1356295.79,0.973801115,20,1.711239053,42,42100
WA,2015.2,2015,2,1335080.834,0.955870861,20,1.693688673,41,42100
WA,2015.3,2015,3,1349910.733,0.926200868,20,1.624894501,42,42100
WA,2015.4,2015,4,1337368.222,0.897107859,20,1.563428232,41,42100
WA,2016.1,2016,1,1329837.565,0.869381691,22,1.510171139,42,44000
WA,2016.2,2016,2,1288107.143,0.843848069,24,1.47342141,41,44000
WA,2016.3,2016,3,1216896.514,0.800373802,21,1.386757011,41,44000
WA,2016.4,2016,4,1182625.987,0.760131962,23,1.318174514,42,44000
WA,2017.1,2017,1,1152243.466,0.728450743,23,1.270153637,42,45000
WA,2017.2,2017,2,1142332.856,0.702967703,23,1.235224673,42,45000
WA,2017.3,2017,3,1130684.565,0.679044909,24,1.186578612,42,45000
WA,2017.4,2017,4,1113796.085,0.654666821,24,1.151690787,44,45000
WA,2018.1,2018,1,1109757.737,0.633461453,25,1.122924652,44,45000
WI,1971.1,1971,1,NA,NA,51,NA,51,NA
WI,1971.2,1971,2,NA,NA,51,NA,51,NA
WI,1971.3,1971,3,NA,NA,51,NA,51,NA
WI,1971.4,1971,4,NA,NA,51,NA,51,NA
WI,1972.1,1972,1,NA,NA,51,NA,51,NA
WI,1972.2,1972,2,NA,NA,51,NA,51,NA
WI,1972.3,1972,3,NA,NA,51,NA,51,NA
WI,1972.4,1972,4,NA,NA,51,NA,51,NA
WI,1973.1,1973,1,NA,NA,51,NA,51,NA
WI,1973.2,1973,2,NA,NA,51,NA,51,NA
WI,1973.3,1973,3,NA,NA,51,NA,51,NA
WI,1973.4,1973,4,NA,NA,51,NA,51,NA
WI,1974.1,1974,1,NA,NA,51,NA,51,NA
WI,1974.2,1974,2,NA,NA,51,NA,51,NA
WI,1974.3,1974,3,NA,1.676511669,19,1.845836907,22,NA
WI,1974.4,1974,4,NA,1.323870637,23,1.862221309,23,NA
WI,1975.1,1975,1,NA,1.03487653,24,1.864601378,22,NA
WI,1975.2,1975,2,NA,0.871945713,27,1.919280898,22,NA
WI,1975.3,1975,3,NA,0.870646309,26,1.920037371,22,NA
WI,1975.4,1975,4,NA,0.84834722,27,1.917164096,22,NA
WI,1976.1,1976,1,NA,0.849829353,27,1.949270371,23,NA
WI,1976.2,1976,2,NA,0.849521115,26,1.990119057,22,NA
WI,1976.3,1976,3,NA,1.084531939,20,2.426366056,19,NA
WI,1976.4,1976,4,NA,1.322500189,15,2.669850377,18,NA
WI,1977.1,1977,1,NA,1.427092257,14,2.76782033,16,6000
WI,1977.2,1977,2,NA,1.486891365,14,2.84933182,16,6000
WI,1977.3,1977,3,NA,1.579095559,13,2.984127283,14,6000
WI,1977.4,1977,4,NA,1.605856867,13,3.078047416,13,6000
WI,1978.1,1978,1,NA,1.580892057,14,3.109956113,13,6000
WI,1978.2,1978,2,NA,1.567453468,14,3.147888999,13,6000
WI,1978.3,1978,3,NA,3.563527004,1,6.973696643,1,6000
WI,1978.4,1978,4,NA,3.508497623,1,7.050956173,1,6000
WI,1979.1,1979,1,35447.25492,3.454288088,1,7.095415887,1,6000
WI,1979.2,1979,2,160958.5651,3.358718781,1,7.080249195,1,6000
WI,1979.3,1979,3,240079.538,1.58527513,19,3.277677206,10,6000
WI,1979.4,1979,4,293647.6638,1.512059425,20,3.198422749,13,6000
WI,1980.1,1980,1,294761.713,1.455719635,22,3.157344127,14,6000
WI,1980.2,1980,2,275017.7533,1.4231154,21,3.17518901,15,6000
WI,1980.3,1980,3,252505.565,1.29935964,26,2.859598631,19,6000
WI,1980.4,1980,4,244283.6749,1.1812885,26,2.679445133,20,6000
WI,1981.1,1981,1,234132.1718,1.116302247,27,2.597198497,20,6000
WI,1981.2,1981,2,228063.4513,1.069225573,28,2.553676556,22,6000
WI,1981.3,1981,3,230901.7916,1.045003657,31,2.507732255,23,6000
WI,1981.4,1981,4,226009.4512,1.020903637,30,2.497782976,24,6000
WI,1982.1,1982,1,223948.0404,0.993950325,31,2.490725543,23,6000
WI,1982.2,1982,2,238426.434,0.958979448,31,2.443788949,22,6000
WI,1982.3,1982,3,244369.2852,1.004920601,30,2.572867228,21,6000
WI,1982.4,1982,4,249624.4405,1.000838978,31,2.610036923,22,6000
WI,1983.1,1983,1,253885.9216,0.999202544,33,2.631134772,23,8000
WI,1983.2,1983,2,280962.5479,1.004375073,33,2.655293317,23,8000
WI,1983.3,1983,3,297045.9493,1.109913435,33,2.854909246,23,8000
WI,1983.4,1983,4,313534.2683,1.249425521,29,2.950030885,27,8000
WI,1984.1,1984,1,326339.2768,1.319285953,29,2.975281014,27,9500
WI,1984.2,1984,2,448778.5549,1.322046817,31,2.905131604,29,9500
WI,1984.3,1984,3,529494.311,1.805580754,16,3.809842161,9,9500
WI,1984.4,1984,4,569976.0362,2.096191499,7,4.289760691,5,9500
WI,1985.1,1985,1,592939.9917,2.229487977,5,4.503099481,4,9500
WI,1985.2,1985,2,581907.3167,2.276335858,5,4.621596174,3,9500
WI,1985.3,1985,3,593072.6788,2.218195873,7,4.480475836,4,9500
WI,1985.4,1985,4,588594.7863,2.172712381,7,4.416255594,4,9500
WI,1986.1,1986,1,586530.708,2.132000793,6,4.385104016,6,10500
WI,1986.2,1986,2,611268.0122,2.097255941,6,4.371634632,6,10500
WI,1986.3,1986,3,638785.5486,2.16772439,6,4.460090735,5,10500
WI,1986.4,1986,4,660178.4441,2.250571481,3,4.544848197,4,10500
WI,1987.1,1987,1,674195.9974,2.296406828,3,4.595251289,4,10500
WI,1987.2,1987,2,662441.611,2.313203183,3,4.6235898,4,10500
WI,1987.3,1987,3,649920.968,2.231795147,3,4.450246218,4,10500
WI,1987.4,1987,4,644119.6052,2.162005573,5,4.323155184,4,10500
WI,1988.1,1988,1,643475.7445,2.111502884,5,4.261004661,5,10500
WI,1988.2,1988,2,617515.2017,2.058674771,5,4.22673057,5,10500
WI,1988.3,1988,3,591468.5551,1.93391224,6,3.918751544,5,10500
WI,1988.4,1988,4,580461.6443,1.821362014,6,3.724289281,7,10500
WI,1989.1,1989,1,570472.6782,1.739514293,7,3.615704909,7,10500
WI,1989.2,1989,2,548719.2212,1.67144901,6,3.539855402,8,10500
WI,1989.3,1989,3,531910.2821,1.58320062,7,3.29198883,6,10500
WI,1989.4,1989,4,521291.3643,1.506874214,8,3.157390336,6,10500
WI,1990.1,1990,1,514854.0746,1.465862888,8,3.099592241,7,10500
WI,1990.2,1990,2,472336.187,1.430015799,8,3.059609482,7,10500
WI,1990.3,1990,3,445256.3152,1.289154832,11,2.728083337,8,10500
WI,1990.4,1990,4,429419.8253,1.193789945,12,2.542959779,10,10500
WI,1991.1,1991,1,418869.0594,1.13548957,12,2.44953045,12,10500
WI,1991.2,1991,2,392389.1474,1.086075556,12,2.387366674,13,10500
WI,1991.3,1991,3,375664.9313,1.000834547,12,2.189791319,17,10500
WI,1991.4,1991,4,366665.0717,0.947055499,14,2.082140685,17,10500
WI,1992.1,1992,1,360211.2344,0.912109035,14,2.020306094,18,10500
WI,1992.2,1992,2,374172.9016,0.886438018,13,1.98243018,22,10500
WI,1992.3,1992,3,375620.1886,0.908928068,17,2.023891314,23,10500
WI,1992.4,1992,4,374451.7388,0.90402743,18,2.035562636,23,10500
WI,1993.1,1993,1,377082.3452,0.886141402,19,2.030030341,23,10500
WI,1993.2,1993,2,389603.4769,0.865942332,19,2.03666384,23,10500
WI,1993.3,1993,3,401623.074,0.892439063,21,2.088357512,25,10500
WI,1993.4,1993,4,409504.5178,0.90262415,22,2.114126203,26,10500
WI,1994.1,1994,1,415085.1604,0.903556739,23,2.138205935,26,10500
WI,1994.2,1994,2,427895.8722,0.900036881,23,2.14965543,25,10500
WI,1994.3,1994,3,434563.5843,0.907382084,24,2.144297037,25,10500
WI,1994.4,1994,4,439592.1679,0.909384989,24,2.168235341,22,10500
WI,1995.1,1995,1,441131.4196,0.90082294,26,2.177332864,22,10500
WI,1995.2,1995,2,448944.7076,0.895591299,26,2.178871831,20,10500
WI,1995.3,1995,3,444048.9691,0.88994789,26,2.129779116,19,10500
WI,1995.4,1995,4,440194.6866,0.865605621,27,2.102651576,20,10500
WI,1996.1,1996,1,438596.1252,0.852335441,27,2.093247923,21,10500
WI,1996.2,1996,2,436113.4742,0.83933579,27,2.085510262,21,10500
WI,1996.3,1996,3,436095.8307,0.824286914,26,2.035434375,22,10500
WI,1996.4,1996,4,436006.1939,0.812603611,25,2.020821827,22,10500
WI,1997.1,1997,1,437182.4522,0.802450451,25,2.018731345,22,10500
WI,1997.2,1997,2,439809.1737,0.790084512,22,2.017176962,23,10500
WI,1997.3,1997,3,440123.3947,0.78350769,22,1.990132992,23,10500
WI,1997.4,1997,4,438638.018,0.77358872,21,1.985507832,22,10500
WI,1998.1,1998,1,438237.7828,0.755405147,22,1.970969553,23,10500
WI,1998.2,1998,2,434299.6343,0.740092692,23,1.961314734,23,10500
WI,1998.3,1998,3,432907.9402,0.723130504,22,1.895986631,22,10500
WI,1998.4,1998,4,432180.0775,0.709405304,22,1.874773217,22,10500
WI,1999.1,1999,1,430643.6834,0.698853514,22,1.865034083,21,10500
WI,1999.2,1999,2,441528.8381,0.682952541,23,1.854594032,21,10500
WI,1999.3,1999,3,445075.5794,0.695533777,22,1.878470017,21,10500
WI,1999.4,1999,4,445670.6843,0.691137764,21,1.881358686,20,10500
WI,2000.1,2000,1,448809.732,0.679831604,20,1.879923065,19,10500
WI,2000.2,2000,2,465934.4649,0.671372583,20,1.883169894,19,10500
WI,2000.3,2000,3,461257.5761,0.680194389,20,1.88092908,20,10500
WI,2000.4,2000,4,460275.3452,0.664855608,21,1.876435137,20,10500
WI,2001.1,2001,1,457357.164,0.656237961,21,1.872546211,20,10500
WI,2001.2,2001,2,455845.3953,0.65130573,20,1.867239658,19,10500
WI,2001.3,2001,3,452122.6957,0.649251423,20,1.851022321,18,10500
WI,2001.4,2001,4,447873.3882,0.640903975,19,1.846845494,18,10500
WI,2002.1,2002,1,445674.765,0.634556821,20,1.84568138,17,10500
WI,2002.2,2002,2,453338.1608,0.628469352,20,1.843477418,17,10500
WI,2002.3,2002,3,457824.256,0.637597467,21,1.886089668,18,10500
WI,2002.4,2002,4,462629.7153,0.637017696,21,1.903145797,18,10500
WI,2003.1,2003,1,466702.1949,0.635228631,22,1.911687677,18,10500
WI,2003.2,2003,2,511703.8494,0.633152633,22,1.91791262,17,10500
WI,2003.3,2003,3,528127.0996,0.694723177,21,2.10274247,17,10500
WI,2003.4,2003,4,537857.7815,0.712406209,19,2.17210869,16,10500
WI,2004.1,2004,1,545299.1826,0.716692224,19,2.202700934,16,10500
WI,2004.2,2004,2,596242.3371,0.715759438,21,2.224260147,18,10500
WI,2004.3,2004,3,624924.2593,0.794749179,18,2.476364925,14,10500
WI,2004.4,2004,4,637500.8597,0.818676476,17,2.568367985,14,10500
WI,2005.1,2005,1,648024.0077,0.825348108,18,2.609733895,15,10500
WI,2005.2,2005,2,692909.4096,0.826820253,17,2.64186433,16,10500
WI,2005.3,2005,3,711100.9969,0.883126564,13,2.813705028,12,10500
WI,2005.4,2005,4,724344.5611,0.900643891,12,2.879582712,11,10500
WI,2006.1,2006,1,730399.8747,0.904147424,12,2.916824192,12,10500
WI,2006.2,2006,2,737441.0209,0.911338991,12,2.947659805,12,10500
WI,2006.3,2006,3,726558.2978,0.899565011,13,2.883765627,11,10500
WI,2006.4,2006,4,720092.1176,0.879778179,13,2.875015857,11,10500
WI,2007.1,2007,1,720340.9318,0.872980596,12,2.871144098,11,10500
WI,2007.2,2007,2,698131.0207,0.86147919,13,2.868128826,11,10500
WI,2007.3,2007,3,690316.4971,0.824835444,16,2.74643889,13,10500
WI,2007.4,2007,4,685796.568,0.807773632,17,2.714321944,12,10500
WI,2008.1,2008,1,682713.789,0.795082837,15,2.698714897,12,10500
WI,2008.2,2008,2,676455.9907,0.785216446,13,2.685869731,12,10500
WI,2008.3,2008,3,668122.7342,0.772549507,14,2.635372393,13,10500
WI,2008.4,2008,4,663422.6949,0.760308981,14,2.617837109,13,10500
WI,2009.1,2009,1,656447.0559,0.752631669,14,2.610436945,14,12000
WI,2009.2,2009,2,652102.2429,0.743901059,15,2.600639895,14,12000
WI,2009.3,2009,3,672776.8238,0.753518477,14,2.591956276,16,12000
WI,2009.4,2009,4,686239.768,0.786680916,14,2.59231629,15,12000
WI,2010.1,2010,1,696494.7172,0.808498559,13,2.601300994,15,12000
WI,2010.2,2010,2,826056.4256,0.822041085,12,2.605729422,15,12000
WI,2010.3,2010,3,890707.3517,0.992539429,11,3.203807526,11,12000
WI,2010.4,2010,4,924516.281,1.067498075,10,3.426601929,8,12000
WI,2011.1,2011,1,950806.8601,1.098801444,11,3.521981858,8,13000
WI,2011.2,2011,2,1080811.094,1.117919761,13,3.59042575,8,13000
WI,2011.3,2011,3,1147231.396,1.270597822,9,3.995371453,7,13000
WI,2011.4,2011,4,1187850.261,1.335169148,8,4.142399376,8,13000
WI,2012.1,2012,1,1207015.046,1.357697184,8,4.211477147,8,13000
WI,2012.2,2012,2,1252740.527,1.38147274,8,4.258129214,8,13000
WI,2012.3,2012,3,1252476.093,1.412138828,9,4.301382585,7,13000
WI,2012.4,2012,4,1244834.662,1.39991604,8,4.327306737,7,13000
WI,2013.1,2013,1,1246197.904,1.397144934,9,4.33607778,7,14000
WI,2013.2,2013,2,1203366.129,1.379302736,9,4.345265044,7,14000
WI,2013.3,2013,3,1208296.658,1.322854603,9,4.083239552,8,14000
WI,2013.4,2013,4,1220575.945,1.316646685,9,4.004442131,10,14000
WI,2014.1,2014,1,1225957.173,1.316912929,10,3.987077104,10,14000
